periodo,ganancias,ganancias dgi,ganancias dga,iva,iva dgi,devoluciones (-),iva dga,reintegros (-),internos coparticipados,otros coparticipados,derechos de exportacion,bienes personales,creditos y debitos en cta. cte,otros impuestos (3),aportes personales,contribuciones patronales,otros ingresos seguridad social (4),subtotal dgi,subtotal dga (5),total dgi-dga,sistema seguridad social,total recursos tributarios,clasificacion presupuestaria,administracion nacional
2012-12,13602.33189941,12755.9753962,846.35650321,18187.7479336,12456.52067287,490.0,6221.22726073,280.0,1233.46445444,98.752995625,3237.40116548,741.68919408,4338.13919294,371.940803935,6225.70731634,8837.18300466,615.46661914,34791.4232432,12189.64652068,46981.06976388,15239.79607705,62220.86584093,62220.86584093,28153.5296948113
2013-01,12506.847957,11647.02373255,859.82422445,19127.96822655,13317.26873895,43.0,5853.6994876,100.0,1318.86174228,121.259316085,2974.18460678,165.7664623,4130.71802682,718.480558934999,8487.19180208,12312.90703455,665.38239813,32653.41253657,11586.82475895,44240.23729552,21442.45217028,65682.6894658,65682.6894658,27090.8363759149
2013-02,12755.38580191,11871.46995064,883.91585127,18234.77380101,12709.90190159,357.0,5881.87189942,285.0,1279.0495821,72.696970335,2813.15959133,650.60771721,3998.75508411,851.541554115,6441.92399608,9585.36192576,588.46992776,33235.68950117,11386.53200555,44622.22150672,16265.5931341,60887.81464082,60887.81464082,26956.5858452376
2013-03,11688.33778778,10863.55799892,824.77978886,18358.20524116,13129.95420323,262.0,5490.25103793,250.0,1273.79959991,83.338029685,3995.25624892,178.15849226,4068.1056689,303.601651155,6653.46417365,9701.04635839,640.11602708,31366.36255576,12106.89594886,43473.25850462,16805.12796758,60278.3864722,60278.3864722,26695.5978189922
2013-04,11045.60483074,9989.38801439,1056.21681635,18509.15551353,11832.57419076,372.0,7048.58132277,400.0,1290.77223533,80.613923465,8809.28479664,555.66305446,4029.6220853,448.978902825,7259.81574175,10913.50222203,634.78922043,30035.4856525,19000.77747982,49036.26313232,18594.04866705,67630.31179937,67630.31179937,31941.7197843361
2013-05,21101.71365126,20080.9452508,1020.76840046,20322.85016628,13826.66711332,351.0,6847.18305296,514.0,1243.74730295,100.810283785,5399.84002107,2785.26675671,4802.5532854,-440.580728765,7403.23236153,10639.9093081,641.41443295,43797.02678977,15519.73347511,59316.76026488,18437.94768664,77754.70795152,77754.70795152,35314.0229797357
2013-06,21914.38821075,21030.1853133,884.20289745,19729.98106689,13811.34154661,260.0,6178.63952028,685.0,1324.84951032,102.895644755,4122.9642106,1418.150949,4492.37321644,363.892956915,7159.21780492,10371.4424679,602.61873314,43897.54169024,13214.78428558,57112.32597582,17583.51356406,74695.83953988,74695.83953988,33954.2161010321
2013-07,15648.79276541,14655.18393274,993.60883267,21561.77347803,14897.87351157,204.0,6867.89996646,506.0,1289.08210914,90.252732735,5658.27475085,783.27596566,5089.58924272,149.702259055,10244.08126401,15080.59721024,667.77422452,38504.52220755,15961.44425962,54465.96646717,25832.16156443,80298.1280316,80298.1280316,33654.3055144437
2013-08,15661.00801973,14731.43579622,929.57222351,22341.21940516,14808.78591698,180.0,7712.43348818,645.0,1276.66341404,109.827951215,6868.50424192,1084.81133398,5036.45827053,786.987521395,7400.73021405,10689.56566711,637.48276547,39663.49598683,17709.47468707,57372.9706739,18491.87545165,75864.84612555,75864.84612555,35847.8004807382
2013-09,14077.56211032,13180.59672913,896.96538119,22094.35934612,15382.71505452,213.0,6924.6442916,642.0,1400.94865937,111.18338773,5187.99888144,321.75030702,4930.61325665,602.29065164,7427.53213512,10827.5237713,649.69051827,37902.24807964,15276.56185252,53178.80993216,18626.1979007,71805.00783286,71805.00783286,32864.82150851
2013-10,14858.81339867,13847.12708295,1011.68631572,23077.25839716,15485.84131631,101.0,7692.41708085,680.0,1419.96365704,122.538820545,3956.67744214,1041.0285261,5201.00805925,620.781324175,7632.23455361,11288.61777147,690.13312659,39600.0669571,15268.01749785,54868.08445495,19424.05744909,74292.14190404,74292.14190404,33430.6788262819
2013-11,15271.74787933,14384.95526134,886.79261799,23256.03574871,16527.58961268,107.0,6835.44613603,39.0,1578.70135998,155.22204717,2679.63667065,287.72563732,5459.58213147,639.26359598,7690.94884706,11103.40846796,678.92100216,41499.92033456,12934.98596887,54434.90630343,19148.04893548,73582.95523891,73582.95523891,32679.2969924151
2013-12,17068.46808882,16155.95441908,912.51366974,22392.67076085,14653.2405027,287.0,8026.43025815,647.9,1669.50849941,119.116211525,2999.38408177,1024.01382613,5275.46114102,608.354398055,7781.28087611,11035.82143536,731.98971352,42735.30850521,14208.52034639,56943.8288516,19115.79108307,76059.61993467,76059.61993467,33747.4121330282
2014-01,18371.93506395,17155.31019216,1216.62487179,27221.4550821,19130.357127,300.0,8391.0979551,650.0,1956.74362028,143.924315855,4004.91311535,265.9054344,5748.40971801,677.657590805001,11398.95353875,16468.95284432,846.03332487,45551.2356164,16579.69838829,62130.93400469,28176.23346646,90307.16747115,90307.16747115,37909.5758585562
2014-02,18009.26855969,16816.01273117,1193.25582852,24671.97975829,17856.26041214,1150.0,7965.71934615,1056.0,1680.71196471,93.840679465,3949.86361529,973.74704238,5628.43046971,669.651955005,8356.70800757,12302.40825112,667.07211394,44495.32172371,15666.47963538,60161.80135909,21011.13078172,81172.93214081,81172.93214081,36270.960097701
2014-03,14938.96349887,13704.05414512,1234.90935375,25529.36139913,17192.05293997,5.8,8343.10845916,700.0,1604.4508492,102.125629735,5342.72424399,304.92049276,5258.73596712,562.479215345,8334.37374331,12195.07616232,835.20058623,40614.78162335,17214.68517174,57829.46679509,20880.48192042,78709.94871551,78709.94871551,35621.8921359805
2014-04,15792.56546926,14285.27053463,1507.29493463,27293.75032692,17970.9048307,222.6,9545.44549622,1049.6,1657.130717,115.27649229,14513.93196485,688.08427878,5674.91670381,710.50103331,8722.84818612,13192.95409181,800.38875618,42158.31235348,28371.92201257,70530.23436605,22207.07418176,92737.30854781,92737.30854781,46819.7878808591
2014-05,29249.5819448,27794.44877788,1455.13316692,25771.26601263,17416.02738666,202.623,8557.86162597,879.7,1590.86647081,98.793260445,8789.62005092,3943.65957296,6528.37221013,554.971421025,9091.82907197,13505.81314347,864.36023515,59874.25184475,21577.93227605,81452.1841208,23618.38577806,105070.56989886,105070.56989886,49635.5365825084
2014-06,29295.25911909,27959.95481896,1335.30430013,25367.49539101,16866.22307147,176.8,8678.07231954,1020.0,1698.57986055,132.638544145,8548.10219806,1904.66045755,6043.72688306,696.994237335,8974.6602314,13121.61847271,814.40506336,57739.95955492,20982.82493399,78722.78448891,22463.39947558,101186.18396449,101186.18396449,48166.4061914185
2014-07,21929.97253084,20526.88664245,1403.08588839,27999.69813525,19262.32777323,400.0,9137.37036202,1300.0,1637.71841251,134.986501675,9362.57386083,1046.75483608,6925.47358428,739.270553895,13004.32980789,18779.05741681,797.61551402,52272.18368273,22757.03949087,75029.2231736,32060.71353488,107089.93670848,107089.93670848,47102.4155186677
2014-08,22815.84727051,21543.51585508,1272.33141543,28191.30325045,19981.23703071,240.0,8450.06621974,0.0,1771.70430479,126.682678075,6633.82859842,1430.08427384,6796.04187788,1025.138702175,9715.44139252,13989.06879566,721.00522936,56258.0916609,19121.1185967,75379.2102576,24268.73167196,99647.94192956,99647.94192956,46018.1326926983
2014-09,21823.13875246,20435.92819858,1387.21055388,29726.0384616,20455.22231825,230.0,9500.81614335,1250.0,1909.83231709,137.788325825,5855.72467972,486.5896312,6731.7823575,1264.021207405,10137.36330276,14455.84730765,905.08298053,54258.06222736,19734.5651093,73992.62733666,24726.40581919,98719.03315585,98719.03315585,45238.9870713036
2014-10,24273.88335193,22922.5053727,1351.37797923,29239.78136822,20774.89335594,900.0,9364.88801228,1000.0,2085.34515321,157.56217327,7378.13218915,1439.57545482,6858.17304013,876.81326516,10434.83482261,14965.12623655,1055.81977008,57444.8399242,21391.64989568,78836.48981988,25769.92071994,104606.41053982,104606.41053982,48246.4216502615
2014-11,24704.18786918,23537.98355487,1166.20431431,29763.62301892,21479.31263861,492.0,8776.31038031,1510.0,2347.48656449,174.16096817,4617.84041238,434.16709291,7115.61364825,575.173977340001,10594.53849666,15274.72720061,943.12480632,58146.2715024,17475.58960615,75621.86110855,26214.65397958,101836.51508813,101836.51508813,44996.6886656132
2014-12,25870.49641653,24683.87225186,1186.62416467,30427.05514817,22875.62980732,703.2,8254.62534085,800.0,2400.54491441,154.428185875,5090.94287239,1437.48508131,7430.14180192,826.695102825,10665.38366499,15260.34044066,872.16083238,64738.77801879,17753.16200065,82491.94001944,26106.82735047,108598.76736991,108598.76736991,48685.3162438745
2015-01,25875.00411841,24520.79735804,1354.20676037,33544.7365668,25912.418993,1468.9,9101.2175738,592.0,2291.91290996,183.2332339,4343.55866985,413.22824333,7266.30648795,1049.52267735,15422.69836139,21898.04610151,1008.83028322,61579.97437904,18033.20488537,79613.17926441,37845.26837758,117458.44764199,117458.44764199,47966.0029727727
2015-02,25165.09630788,24009.38460855,1155.71169933,31013.17252757,23183.7178349,35.0,7864.45469267,10.0,2432.59499012,101.119417725,3373.76446921,1357.86396355,6498.09971461,818.238607145,11557.70184061,16602.43267269,1009.97226958,62976.10422246,15006.91137472,77983.01559718,28574.84442733,106557.86002451,106557.86002451,45467.3006927953
2015-03,20939.0220662,19581.4086671,1357.6133991,33906.50620012,24138.13944653,2.5,9770.86675359,1.0,2311.19753184,142.818397345,4659.8973755,450.65301248,6876.00752245,1084.866557845,11420.96099597,17628.60643198,1044.14010468,58038.57558176,18959.00231928,76997.57790104,28402.68737955,105400.26528059,105400.26528059,46174.8035866349
